Hour,Heating Demand (kWh),Cooling Demand (kWh)
7570,2.34,0.0
7571,2.42,0.0
7572,2.5,0.0
7573,2.42,0.0
7574,2.34,0.0
7575,2.26,0.0
7576,2.18,0.0
7577,2.1,0.0
7578,2.02,0.0
7579,1.94,0.0
7580,1.8599999999999999,0.0
7581,1.78,0.0
7582,1.7,0.0
7583,1.62,0.0
7584,1.54,0.0
7585,1.62,0.0
7586,1.7,0.0
7587,1.78,0.0
7588,1.8599999999999999,0.0
7589,1.94,0.0
7590,2.02,0.0
7591,2.1,0.0
7592,2.18,0.0
7593,2.26,0.0
7594,2.34,0.0
7595,2.42,0.0
7596,2.5,0.0
7597,2.42,0.0
7598,2.34,0.0
7599,2.26,0.0
7600,2.18,0.0
7601,2.1,0.0
7602,2.02,0.0
7603,1.94,0.0
7604,1.8599999999999999,0.0
7605,1.78,0.0
7606,1.7,0.0
7607,1.62,0.0
7608,1.54,0.0
7609,1.62,0.0
7610,1.7,0.0
7611,1.78,0.0
7612,1.8599999999999999,0.0
7613,1.94,0.0
7614,2.02,0.0
7615,2.1,0.0
7616,2.18,0.0
7617,2.26,0.0
7618,2.34,0.0
7619,2.42,0.0
7620,2.5,0.0
7621,2.42,0.0
7622,2.34,0.0
7623,2.26,0.0
7624,2.18,0.0
7625,2.1,0.0
7626,2.02,0.0
7627,1.94,0.0
7628,1.8599999999999999,0.0
7629,1.78,0.0
7630,1.7,0.0
7631,1.62,0.0
7632,1.54,0.0
7633,1.62,0.0
7634,1.7,0.0
7635,1.78,0.0
7636,1.8599999999999999,0.0
7637,1.94,0.0
7638,2.02,0.0
7639,2.1,0.0
7640,2.18,0.0
7641,2.26,0.0
7642,2.34,0.0
7643,2.42,0.0
7644,2.5,0.0
7645,2.42,0.0
7646,2.34,0.0
7647,2.26,0.0
7648,2.18,0.0
7649,2.1,0.0
7650,2.02,0.0
7651,1.94,0.0
7652,1.8599999999999999,0.0
7653,1.78,0.0
7654,1.7,0.0
7655,1.62,0.0
7656,1.54,0.0
7657,1.62,0.0
7658,1.7,0.0
7659,1.78,0.0
7660,1.8599999999999999,0.0
7661,1.94,0.0
7662,2.02,0.0
7663,2.1,0.0
7664,2.18,0.0
7665,2.26,0.0
7666,2.34,0.0
7667,2.42,0.0
7668,2.5,0.0
7669,2.42,0.0
7670,2.34,0.0
7671,2.26,0.0
7672,2.18,0.0
7673,2.1,0.0
7674,2.02,0.0
7675,1.94,0.0
7676,1.8599999999999999,0.0
7677,1.78,0.0
7678,1.7,0.0
7679,1.62,0.0
7680,1.54,0.0
7681,1.62,0.0
7682,1.7,0.0
7683,1.78,0.0
7684,1.8599999999999999,0.0
7685,1.94,0.0
7686,2.02,0.0
7687,2.1,0.0
7688,2.18,0.0
7689,2.26,0.0
7690,2.34,0.0
7691,2.42,0.0
7692,2.5,0.0
7693,2.42,0.0
7694,2.34,0.0
7695,2.26,0.0
7696,2.18,0.0
7697,2.1,0.0
7698,2.02,0.0
7699,1.94,0.0
7700,1.8599999999999999,0.0
7701,1.78,0.0
7702,1.7,0.0
7703,1.62,0.0
7704,1.54,0.0
7705,1.62,0.0
7706,1.7,0.0
7707,1.78,0.0
7708,1.8599999999999999,0.0
7709,1.94,0.0
7710,2.02,0.0
7711,2.1,0.0
7712,2.18,0.0
7713,2.26,0.0
7714,2.34,0.0
7715,2.42,0.0
7716,2.5,0.0
7717,2.42,0.0
7718,2.34,0.0
7719,2.26,0.0
7720,2.18,0.0
7721,2.1,0.0
7722,2.02,0.0
7723,1.94,0.0
7724,1.8599999999999999,0.0
7725,1.78,0.0
7726,1.7,0.0
7727,1.62,0.0
7728,1.54,0.0
7729,1.62,0.0
7730,1.7,0.0
7731,1.78,0.0
7732,1.8599999999999999,0.0
7733,1.94,0.0
7734,2.02,0.0
7735,2.1,0.0
7736,2.18,0.0
7737,2.26,0.0
7738,2.34,0.0
7739,2.42,0.0
7740,2.5,0.0
7741,2.42,0.0
7742,2.34,0.0
7743,2.26,0.0
7744,2.18,0.0
7745,2.1,0.0
7746,2.02,0.0
7747,1.94,0.0
7748,1.8599999999999999,0.0
7749,1.78,0.0
7750,1.7,0.0
7751,1.62,0.0
7752,1.54,0.0
7753,1.62,0.0
7754,1.7,0.0
7755,1.78,0.0
7756,1.8599999999999999,0.0
7757,1.94,0.0
7758,2.02,0.0
7759,2.1,0.0
7760,2.18,0.0
7761,2.26,0.0
7762,2.34,0.0
7763,2.42,0.0
7764,2.5,0.0
7765,2.42,0.0
7766,2.34,0.0
7767,2.26,0.0
7768,2.18,0.0
7769,2.1,0.0
7770,2.02,0.0
7771,1.94,0.0
7772,1.8599999999999999,0.0
7773,1.78,0.0
7774,1.7,0.0
7775,1.62,0.0
7776,1.54,0.0
7777,1.62,0.0
7778,1.7,0.0
7779,1.78,0.0
7780,1.8599999999999999,0.0
7781,1.94,0.0
7782,2.02,0.0
7783,2.1,0.0
7784,2.18,0.0
7785,2.26,0.0
7786,2.34,0.0
7787,2.42,0.0
7788,2.5,0.0
7789,2.42,0.0
7790,2.34,0.0
7791,2.26,0.0
7792,2.18,0.0
7793,2.1,0.0
7794,2.02,0.0
7795,1.94,0.0
7796,1.8599999999999999,0.0
7797,1.78,0.0
7798,1.7,0.0
7799,1.62,0.0
7800,1.54,0.0
7801,1.62,0.0
7802,1.7,0.0
7803,1.78,0.0
7804,1.8599999999999999,0.0
7805,1.94,0.0
7806,2.02,0.0
7807,2.1,0.0
7808,2.18,0.0
7809,2.26,0.0
7810,2.34,0.0
7811,2.42,0.0
7812,2.5,0.0
7813,2.42,0.0
7814,2.34,0.0
7815,2.26,0.0
7816,2.18,0.0
7817,2.1,0.0
7818,2.02,0.0
7819,1.94,0.0
7820,1.8599999999999999,0.0
7821,1.78,0.0
7822,1.7,0.0
7823,1.62,0.0
7824,1.54,0.0
7825,1.62,0.0
7826,1.7,0.0
7827,1.78,0.0
7828,1.8599999999999999,0.0
7829,1.94,0.0
7830,2.02,0.0
7831,2.1,0.0
7832,2.18,0.0
7833,2.26,0.0
7834,2.34,0.0
7835,2.42,0.0
7836,2.5,0.0
7837,2.42,0.0
7838,2.34,0.0
7839,2.26,0.0
7840,2.18,0.0
7841,2.1,0.0
7842,2.02,0.0
7843,1.94,0.0
7844,1.8599999999999999,0.0
7845,1.78,0.0
7846,1.7,0.0
7847,1.62,0.0
7848,1.54,0.0
7849,1.62,0.0
7850,1.7,0.0
7851,1.78,0.0
7852,1.8599999999999999,0.0
7853,1.94,0.0
7854,2.02,0.0
7855,2.1,0.0
7856,2.18,0.0
7857,2.26,0.0
7858,2.34,0.0
7859,2.42,0.0
7860,2.5,0.0
7861,2.42,0.0
7862,2.34,0.0
7863,2.26,0.0
7864,2.18,0.0
7865,2.1,0.0
7866,2.02,0.0
7867,1.94,0.0
7868,1.8599999999999999,0.0
7869,1.78,0.0
7870,1.7,0.0
7871,1.62,0.0
7872,1.54,0.0
7873,1.62,0.0
7874,1.7,0.0
7875,1.78,0.0
7876,1.8599999999999999,0.0
7877,1.94,0.0
7878,2.02,0.0
7879,2.1,0.0
7880,2.18,0.0
7881,2.26,0.0
7882,2.34,0.0
7883,2.42,0.0
7884,2.5,0.0
7885,2.42,0.0
7886,2.34,0.0
7887,2.26,0.0
7888,2.18,0.0
7889,2.1,0.0
7890,2.02,0.0
7891,1.94,0.0
7892,1.8599999999999999,0.0
7893,1.78,0.0
7894,1.7,0.0
7895,1.62,0.0
7896,1.54,0.0
7897,1.62,0.0
7898,1.7,0.0
7899,1.78,0.0
7900,1.8599999999999999,0.0
7901,1.94,0.0
7902,2.02,0.0
7903,2.1,0.0
7904,2.18,0.0
7905,2.26,0.0
7906,2.34,0.0
7907,2.42,0.0
7908,2.5,0.0
7909,2.42,0.0
7910,2.34,0.0
7911,2.26,0.0
7912,2.18,0.0
7913,2.1,0.0
7914,2.02,0.0
7915,1.94,0.0
7916,1.8599999999999999,0.0
7917,1.78,0.0
7918,1.7,0.0
7919,1.62,0.0
7920,2.3,0.0
7921,2.4,0.0
7922,2.5,0.0
7923,2.6,0.0
7924,2.7,0.0
7925,2.8,0.0
7926,2.9,0.0
7927,3.0,0.0
7928,3.1,0.0
7929,3.2,0.0
7930,3.3,0.0
7931,3.4,0.0
7932,3.5,0.0
7933,3.4,0.0
7934,3.3,0.0
7935,3.2,0.0
7936,3.1,0.0
7937,3.0,0.0
7938,2.9,0.0
7939,2.8,0.0
7940,2.7,0.0
7941,2.6,0.0
7942,2.5,0.0
7943,2.4,0.0
7944,2.3,0.0
7945,2.4,0.0
7946,2.5,0.0
7947,2.6,0.0
7948,2.7,0.0
7949,2.8,0.0
7950,2.9,0.0
7951,3.0,0.0
7952,3.1,0.0
7953,3.2,0.0
7954,3.3,0.0
7955,3.4,0.0
7956,3.5,0.0
7957,3.4,0.0
7958,3.3,0.0
7959,3.2,0.0
7960,3.1,0.0
7961,3.0,0.0
7962,2.9,0.0
7963,2.8,0.0
7964,2.7,0.0
7965,2.6,0.0
7966,2.5,0.0
7967,2.4,0.0
7968,2.3,0.0
7969,2.4,0.0
7970,2.5,0.0
7971,2.6,0.0
7972,2.7,0.0
7973,2.8,0.0
7974,2.9,0.0
7975,3.0,0.0
7976,3.1,0.0
7977,3.2,0.0
7978,3.3,0.0
7979,3.4,0.0
7980,3.5,0.0
7981,3.4,0.0
7982,3.3,0.0
7983,3.2,0.0
7984,3.1,0.0
7985,3.0,0.0
7986,2.9,0.0
7987,2.8,0.0
7988,2.7,0.0
7989,2.6,0.0
7990,2.5,0.0
7991,2.4,0.0
7992,2.3,0.0
7993,2.4,0.0
7994,2.5,0.0
7995,2.6,0.0
7996,2.7,0.0
7997,2.8,0.0
7998,2.9,0.0
7999,3.0,0.0
8000,3.1,0.0
8001,3.2,0.0
8002,3.3,0.0
8003,3.4,0.0
8004,3.5,0.0
8005,3.4,0.0
8006,3.3,0.0
8007,3.2,0.0
8008,3.1,0.0
8009,3.0,0.0
8010,2.9,0.0
8011,2.8,0.0
8012,2.7,0.0
8013,2.6,0.0
8014,2.5,0.0
8015,2.4,0.0
8016,2.3,0.0
8017,2.4,0.0
8018,2.5,0.0
8019,2.6,0.0
8020,2.7,0.0
8021,2.8,0.0
8022,2.9,0.0
8023,3.0,0.0
8024,3.1,0.0
8025,3.2,0.0
8026,3.3,0.0
8027,3.4,0.0
8028,3.5,0.0
8029,3.4,0.0
8030,3.3,0.0
8031,3.2,0.0
8032,3.1,0.0
8033,3.0,0.0
8034,2.9,0.0
8035,2.8,0.0
8036,2.7,0.0
8037,2.6,0.0
8038,2.5,0.0
8039,2.4,0.0
8040,2.3,0.0
8041,2.4,0.0
8042,2.5,0.0
8043,2.6,0.0
8044,2.7,0.0
8045,2.8,0.0
8046,2.9,0.0
8047,3.0,0.0
8048,3.1,0.0
8049,3.2,0.0
8050,3.3,0.0
8051,3.4,0.0
8052,3.5,0.0
8053,3.4,0.0
8054,3.3,0.0
8055,3.2,0.0
8056,3.1,0.0
8057,3.0,0.0
8058,2.9,0.0
8059,2.8,0.0
8060,2.7,0.0
8061,2.6,0.0
8062,2.5,0.0
8063,2.4,0.0
8064,2.3,0.0
8065,2.4,0.0
8066,2.5,0.0
8067,2.6,0.0
8068,2.7,0.0
8069,2.8,0.0
8070,2.9,0.0
8071,3.0,0.0
8072,3.1,0.0
8073,3.2,0.0
8074,3.3,0.0
8075,3.4,0.0
8076,3.5,0.0
8077,3.4,0.0
8078,3.3,0.0
8079,3.2,0.0
8080,3.1,0.0
8081,3.0,0.0
8082,2.9,0.0
8083,2.8,0.0
8084,2.7,0.0
8085,2.6,0.0
8086,2.5,0.0
8087,2.4,0.0
8088,2.3,0.0
8089,2.4,0.0
8090,2.5,0.0
8091,2.6,0.0
8092,2.7,0.0
8093,2.8,0.0
8094,2.9,0.0
8095,3.0,0.0
8096,3.1,0.0
8097,3.2,0.0
8098,3.3,0.0
8099,3.4,0.0
8100,3.5,0.0
8101,3.4,0.0
8102,3.3,0.0
8103,3.2,0.0
8104,3.1,0.0
8105,3.0,0.0
8106,2.9,0.0
8107,2.8,0.0
8108,2.7,0.0
8109,2.6,0.0
8110,2.5,0.0
8111,2.4,0.0
8112,2.3,0.0
8113,2.4,0.0
8114,2.5,0.0
8115,2.6,0.0
8116,2.7,0.0
8117,2.8,0.0
8118,2.9,0.0
8119,3.0,0.0
8120,3.1,0.0
8121,3.2,0.0
8122,3.3,0.0
8123,3.4,0.0
8124,3.5,0.0
8125,3.4,0.0
8126,3.3,0.0
8127,3.2,0.0
8128,3.1,0.0
8129,3.0,0.0
8130,2.9,0.0
8131,2.8,0.0
8132,2.7,0.0
8133,2.6,0.0
8134,2.5,0.0
8135,2.4,0.0
8136,2.3,0.0
8137,2.4,0.0
8138,2.5,0.0
8139,2.6,0.0
8140,2.7,0.0
8141,2.8,0.0
8142,2.9,0.0
8143,3.0,0.0
8144,3.1,0.0
8145,3.2,0.0
8146,3.3,0.0
8147,3.4,0.0
8148,3.5,0.0
8149,3.4,0.0
8150,3.3,0.0
8151,3.2,0.0
8152,3.1,0.0
8153,3.0,0.0
8154,2.9,0.0
8155,2.8,0.0
8156,2.7,0.0
8157,2.6,0.0
8158,2.5,0.0
8159,2.4,0.0
8160,2.3,0.0
8161,2.4,0.0
8162,2.5,0.0
8163,2.6,0.0
8164,2.7,0.0
8165,2.8,0.0
8166,2.9,0.0
8167,3.0,0.0
8168,3.1,0.0
8169,3.2,0.0
8170,3.3,0.0
8171,3.4,0.0
8172,3.5,0.0
8173,3.4,0.0
8174,3.3,0.0
8175,3.2,0.0
8176,3.1,0.0
8177,3.0,0.0
8178,2.9,0.0
8179,2.8,0.0
8180,2.7,0.0
8181,2.6,0.0
8182,2.5,0.0
8183,2.4,0.0
8184,2.3,0.0
8185,2.4,0.0
8186,2.5,0.0
8187,2.6,0.0
8188,2.7,0.0
8189,2.8,0.0
8190,2.9,0.0
8191,3.0,0.0
8192,3.1,0.0
8193,3.2,0.0
8194,3.3,0.0
8195,3.4,0.0
8196,3.5,0.0
8197,3.4,0.0
8198,3.3,0.0
8199,3.2,0.0
8200,3.1,0.0
8201,3.0,0.0
8202,2.9,0.0
8203,2.8,0.0
8204,2.7,0.0
8205,2.6,0.0
8206,2.5,0.0
8207,2.4,0.0
8208,2.3,0.0
8209,2.4,0.0
8210,2.5,0.0
8211,2.6,0.0
8212,2.7,0.0
8213,2.8,0.0
8214,2.9,0.0
8215,3.0,0.0
8216,3.1,0.0
8217,3.2,0.0
8218,3.3,0.0
8219,3.4,0.0
8220,3.5,0.0
8221,3.4,0.0
8222,3.3,0.0
8223,3.2,0.0
8224,3.1,0.0
8225,3.0,0.0
8226,2.9,0.0
8227,2.8,0.0
8228,2.7,0.0
8229,2.6,0.0
8230,2.5,0.0
8231,2.4,0.0
8232,2.3,0.0
8233,2.4,0.0
8234,2.5,0.0
8235,2.6,0.0
8236,2.7,0.0
8237,2.8,0.0
8238,2.9,0.0
8239,3.0,0.0
8240,3.1,0.0
8241,3.2,0.0
8242,3.3,0.0
8243,3.4,0.0
8244,3.5,0.0
8245,3.4,0.0
8246,3.3,0.0
8247,3.2,0.0
8248,3.1,0.0
8249,3.0,0.0
8250,2.9,0.0
8251,2.8,0.0
8252,2.7,0.0
8253,2.6,0.0
8254,2.5,0.0
8255,2.4,0.0
8256,2.3,0.0
8257,2.4,0.0
8258,2.5,0.0
8259,2.6,0.0
8260,2.7,0.0
8261,2.8,0.0
8262,2.9,0.0
8263,3.0,0.0
8264,3.1,0.0
8265,3.2,0.0
8266,3.3,0.0
8267,3.4,0.0
8268,3.5,0.0
8269,3.4,0.0
8270,3.3,0.0
8271,3.2,0.0
8272,3.1,0.0
8273,3.0,0.0
8274,2.9,0.0
8275,2.8,0.0
8276,2.7,0.0
8277,2.6,0.0
8278,2.5,0.0
8279,2.4,0.0
8280,2.3,0.0
8281,2.4,0.0
8282,2.5,0.0
8283,2.6,0.0
8284,2.7,0.0
8285,2.8,0.0
8286,2.9,0.0
8287,3.0,0.0
8288,3.1,0.0
8289,3.2,0.0
8290,3.3,0.0
8291,3.4,0.0
8292,3.5,0.0
8293,3.4,0.0
8294,3.3,0.0
8295,3.2,0.0
8296,3.1,0.0
8297,3.0,0.0
8298,2.9,0.0
8299,2.8,0.0
8300,2.7,0.0
8301,2.6,0.0
8302,2.5,0.0
8303,2.4,0.0
8304,2.3,0.0
8305,2.4,0.0
8306,2.5,0.0
8307,2.6,0.0
8308,2.7,0.0
8309,2.8,0.0
8310,2.9,0.0
8311,3.0,0.0
8312,3.1,0.0
8313,3.2,0.0
8314,3.3,0.0
8315,3.4,0.0
8316,3.5,0.0
8317,3.4,0.0
8318,3.3,0.0
8319,3.2,0.0
8320,3.1,0.0
8321,3.0,0.0
8322,2.9,0.0
8323,2.8,0.0
8324,2.7,0.0
8325,2.6,0.0
8326,2.5,0.0
8327,2.4,0.0
8328,2.3,0.0
8329,2.4,0.0
8330,2.5,0.0
8331,2.6,0.0
8332,2.7,0.0
8333,2.8,0.0
8334,2.9,0.0
8335,3.0,0.0
8336,3.1,0.0
8337,3.2,0.0
8338,3.3,0.0
8339,3.4,0.0
8340,3.5,0.0
8341,3.4,0.0
8342,3.3,0.0
8343,3.2,0.0
8344,3.1,0.0
8345,3.0,0.0
8346,2.9,0.0
8347,2.8,0.0
8348,2.7,0.0
8349,2.6,0.0
8350,2.5,0.0
8351,2.4,0.0
8352,2.3,0.0
8353,2.4,0.0
8354,2.5,0.0
8355,2.6,0.0
8356,2.7,0.0
8357,2.8,0.0
8358,2.9,0.0
8359,3.0,0.0
8360,3.1,0.0
8361,3.2,0.0
8362,3.3,0.0
8363,3.4,0.0
8364,3.5,0.0
8365,3.4,0.0
8366,3.3,0.0
8367,3.2,0.0
8368,3.1,0.0
8369,3.0,0.0
8370,2.9,0.0
8371,2.8,0.0
8372,2.7,0.0
8373,2.6,0.0
8374,2.5,0.0
8375,2.4,0.0
8376,2.3,0.0
8377,2.4,0.0
8378,2.5,0.0
8379,2.6,0.0
8380,2.7,0.0
8381,2.8,0.0
8382,2.9,0.0
8383,3.0,0.0
8384,3.1,0.0
8385,3.2,0.0
8386,3.3,0.0
8387,3.4,0.0
8388,3.5,0.0
8389,3.4,0.0
8390,3.3,0.0
8391,3.2,0.0
8392,3.1,0.0
8393,3.0,0.0
8394,2.9,0.0
8395,2.8,0.0
8396,2.7,0.0
8397,2.6,0.0
8398,2.5,0.0
8399,2.4,0.0
8400,2.3,0.0
8401,2.4,0.0
8402,2.5,0.0
8403,2.6,0.0
8404,2.7,0.0
8405,2.8,0.0
8406,2.9,0.0
8407,3.0,0.0
8408,3.1,0.0
8409,3.2,0.0
8410,3.3,0.0
8411,3.4,0.0
8412,3.5,0.0
8413,3.4,0.0
8414,3.3,0.0
8415,3.2,0.0
8416,3.1,0.0
8417,3.0,0.0
8418,2.9,0.0
8419,2.8,0.0
8420,2.7,0.0
8421,2.6,0.0
8422,2.5,0.0
8423,2.4,0.0
8424,2.3,0.0
8425,2.4,0.0
8426,2.5,0.0
8427,2.6,0.0
8428,2.7,0.0
8429,2.8,0.0
8430,2.9,0.0
8431,3.0,0.0
8432,3.1,0.0
8433,3.2,0.0
8434,3.3,0.0
8435,3.4,0.0
8436,3.5,0.0
8437,3.4,0.0
8438,3.3,0.0
8439,3.2,0.0
8440,3.1,0.0
8441,3.0,0.0
8442,2.9,0.0
8443,2.8,0.0
8444,2.7,0.0
8445,2.6,0.0
8446,2.5,0.0
8447,2.4,0.0
8448,2.3,0.0
8449,2.4,0.0
8450,2.5,0.0
8451,2.6,0.0
8452,2.7,0.0
8453,2.8,0.0
8454,2.9,0.0
8455,3.0,0.0
8456,3.1,0.0
8457,3.2,0.0
8458,3.3,0.0
8459,3.4,0.0
8460,3.5,0.0
8461,3.4,0.0
8462,3.3,0.0
8463,3.2,0.0
8464,3.1,0.0
8465,3.0,0.0
8466,2.9,0.0
8467,2.8,0.0
8468,2.7,0.0
8469,2.6,0.0
8470,2.5,0.0
8471,2.4,0.0
8472,2.3,0.0
8473,2.4,0.0
8474,2.5,0.0
8475,2.6,0.0
8476,2.7,0.0
8477,2.8,0.0
8478,2.9,0.0
8479,3.0,0.0
8480,3.1,0.0
8481,3.2,0.0
8482,3.3,0.0
8483,3.4,0.0
8484,3.5,0.0
8485,3.4,0.0
8486,3.3,0.0
8487,3.2,0.0
8488,3.1,0.0
8489,3.0,0.0
8490,2.9,0.0
8491,2.8,0.0
8492,2.7,0.0
8493,2.6,0.0
8494,2.5,0.0
8495,2.4,0.0
8496,2.3,0.0
8497,2.4,0.0
8498,2.5,0.0
8499,2.6,0.0
8500,2.7,0.0
8501,2.8,0.0
8502,2.9,0.0
8503,3.0,0.0
8504,3.1,0.0
8505,3.2,0.0
8506,3.3,0.0
8507,3.4,0.0
8508,3.5,0.0
8509,3.4,0.0
8510,3.3,0.0
8511,3.2,0.0
8512,3.1,0.0
8513,3.0,0.0
8514,2.9,0.0
8515,2.8,0.0
8516,2.7,0.0
8517,2.6,0.0
8518,2.5,0.0
8519,2.4,0.0
8520,2.3,0.0
8521,2.4,0.0
8522,2.5,0.0
8523,2.6,0.0
8524,2.7,0.0
8525,2.8,0.0
8526,2.9,0.0
8527,3.0,0.0
8528,3.1,0.0
8529,3.2,0.0
8530,3.3,0.0
8531,3.4,0.0
8532,3.5,0.0
8533,3.4,0.0
8534,3.3,0.0
8535,3.2,0.0
8536,3.1,0.0
8537,3.0,0.0
8538,2.9,0.0
8539,2.8,0.0
8540,2.7,0.0
8541,2.6,0.0
8542,2.5,0.0
8543,2.4,0.0
8544,2.3,0.0
8545,2.4,0.0
8546,2.5,0.0
8547,2.6,0.0
8548,2.7,0.0
8549,2.8,0.0
8550,2.9,0.0
8551,3.0,0.0
8552,3.1,0.0
8553,3.2,0.0
8554,3.3,0.0
8555,3.4,0.0
8556,3.5,0.0
8557,3.4,0.0
8558,3.3,0.0
8559,3.2,0.0
8560,3.1,0.0
8561,3.0,0.0
8562,2.9,0.0
8563,2.8,0.0
8564,2.7,0.0
8565,2.6,0.0
8566,2.5,0.0
8567,2.4,0.0
8568,2.3,0.0
8569,2.4,0.0
8570,2.5,0.0
8571,2.6,0.0
8572,2.7,0.0
8573,2.8,0.0
8574,2.9,0.0
8575,3.0,0.0
8576,3.1,0.0
8577,3.2,0.0
8578,3.3,0.0
8579,3.4,0.0
8580,3.5,0.0
8581,3.4,0.0
8582,3.3,0.0
8583,3.2,0.0
8584,3.1,0.0
8585,3.0,0.0
8586,2.9,0.0
8587,2.8,0.0
8588,2.7,0.0
8589,2.6,0.0
8590,2.5,0.0
8591,2.4,0.0
8592,2.3,0.0
8593,2.4,0.0
8594,2.5,0.0
8595,2.6,0.0
8596,2.7,0.0
8597,2.8,0.0
8598,2.9,0.0
8599,3.0,0.0
8600,3.1,0.0
8601,3.2,0.0
8602,3.3,0.0
8603,3.4,0.0
8604,3.5,0.0
8605,3.4,0.0
8606,3.3,0.0
8607,3.2,0.0
8608,3.1,0.0
8609,3.0,0.0
8610,2.9,0.0
8611,2.8,0.0
8612,2.7,0.0
8613,2.6,0.0
8614,2.5,0.0
8615,2.4,0.0
8616,2.3,0.0
8617,2.4,0.0
8618,2.5,0.0
8619,2.6,0.0
8620,2.7,0.0
8621,2.8,0.0
8622,2.9,0.0
8623,3.0,0.0
8624,3.1,0.0
8625,3.2,0.0
8626,3.3,0.0
8627,3.4,0.0
8628,3.5,0.0
8629,3.4,0.0
8630,3.3,0.0
8631,3.2,0.0
8632,3.1,0.0
8633,3.0,0.0
8634,2.9,0.0
8635,2.8,0.0
8636,2.7,0.0
8637,2.6,0.0
8638,2.5,0.0
8639,2.4,0.0
8640,0.5,0.0
8641,0.5,0.0
8642,0.5,0.0
8643,0.5,0.0
8644,0.5,0.0
8645,0.5,0.0
8646,0.5,0.0
8647,0.5,0.0
8648,0.5,0.0
8649,0.5,0.0
8650,0.5,0.0
8651,0.5,0.0
8652,0.5,0.0
8653,0.5,0.0
8654,0.5,0.0
8655,0.5,0.0
8656,0.5,0.0
8657,0.5,0.0
8658,0.5,0.0
8659,0.5,0.0
8660,0.5,0.0
8661,0.5,0.0
8662,0.5,0.0
8663,0.5,0.0
8664,0.5,0.0
8665,0.5,0.0
8666,0.5,0.0
8667,0.5,0.0
8668,0.5,0.0
8669,0.5,0.0
8670,0.5,0.0
8671,0.5,0.0
8672,0.5,0.0
8673,0.5,0.0
8674,0.5,0.0
8675,0.5,0.0
8676,0.5,0.0
8677,0.5,0.0
8678,0.5,0.0
8679,0.5,0.0
8680,0.5,0.0
8681,0.5,0.0
8682,0.5,0.0
8683,0.5,0.0
8684,0.5,0.0
8685,0.5,0.0
8686,0.5,0.0
8687,0.5,0.0
8688,0.5,0.0
8689,0.5,0.0
8690,0.5,0.0
8691,0.5,0.0
8692,0.5,0.0
8693,0.5,0.0
8694,0.5,0.0
8695,0.5,0.0
8696,0.5,0.0
8697,0.5,0.0
8698,0.5,0.0
8699,0.5,0.0
8700,0.5,0.0
8701,0.5,0.0
8702,0.5,0.0
8703,0.5,0.0
8704,0.5,0.0
8705,0.5,0.0
8706,0.5,0.0
8707,0.5,0.0
8708,0.5,0.0
8709,0.5,0.0
8710,0.5,0.0
8711,0.5,0.0
8712,0.5,0.0
8713,0.5,0.0
8714,0.5,0.0
8715,0.5,0.0
8716,0.5,0.0
8717,0.5,0.0
8718,0.5,0.0
8719,0.5,0.0
8720,0.5,0.0
8721,0.5,0.0
8722,0.5,0.0
8723,0.5,0.0
8724,0.5,0.0
8725,0.5,0.0
8726,0.5,0.0
8727,0.5,0.0
8728,0.5,0.0
8729,0.5,0.0
8730,0.5,0.0
8731,0.5,0.0
8732,0.5,0.0
8733,0.5,0.0
8734,0.5,0.0
8735,0.5,0.0
8736,0.5,0.0
8737,0.5,0.0
8738,0.5,0.0
8739,0.5,0.0
8740,0.5,0.0
8741,0.5,0.0
8742,0.5,0.0
8743,0.5,0.0
8744,0.5,0.0
8745,0.5,0.0
8746,0.5,0.0
8747,0.5,0.0
8748,0.5,0.0
8749,0.5,0.0
8750,0.5,0.0
8751,0.5,0.0
8752,0.5,0.0
8753,0.5,0.0
8754,0.5,0.0
8755,0.5,0.0
8756,0.5,0.0
8757,0.5,0.0
8758,0.5,0.0
8759,0.5,0.0
